Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>100	>1k	>500	>5k	>10k+	>10	>50
SRX3316629										25.943469765121698	10.070742095716415	9.29342465292816	1.2405838295686886	0.540744103803517	24.164214295439844	11.334090039115836
SRX3316630										25.15676957510437	15.31618388184916	10.193262779581644	2.4937750276233945	1.9337603501065843	19.803899718893707	10.444906185648861
SRX3316631										24.796596669008807	14.818486036884254	10.150811711313553	2.246999898584054	1.8360183830738654	20.61076170047426	10.65559229527732
SRX3316632										22.29046198449979	18.898065486429584	9.97995018135938	4.516854225963482	2.9740099236758333	17.304151011560094	8.607169055615056
SRX3316633										24.056610199901407	12.813541091576017	9.101147608966361	1.601444438278538	1.5964317878484908	22.139844608685724	10.48727921000944
SRX3316634										24.255767421107684	12.720279287867353	9.363330754396937	1.867053004115002	1.9209903433148896	22.117105959289443	10.871498691972246
SRX3316735										25.1761183482617	12.226799593178104	9.108949360367937	1.5644758971108352	1.4322264966670406	20.635017509018326	10.388058203121991
SRX3316736										25.790677723693676	14.361407853498259	9.879158859758675	2.719599448631813	1.9525245888007712	19.52288262500486	10.192918022450261
SRX3316737										25.935781809210273	13.750982364945655	9.793313573400745	2.335816188121862	1.789889125518317	20.497875328333702	10.626328834657047
SRX3316738										24.28118089117771	14.180918542529847	9.551186748395494	3.0426252781883614	2.743478074527842	19.8449167575789	10.439179109648277
SRX3316739										23.73330476489663	14.054393382036581	9.62684426764343	2.762019122987236	3.1601039886731033	19.33308224587556	9.8277133832139
SRX3316740										20.826611368457275	8.700579823394614	6.826257470457824	1.5579388214531291	1.256603267862797	20.95113710931278	9.41742006467602
SRX3316741										25.08226044907982	16.90843635320131	10.38759397313188	3.4777941654306623	2.800268792157636	17.83973333303268	9.899649790381428
SRX3316742										25.728914931164915	13.121612002339097	9.748002378421303	2.376033004616089	2.3302601347796785	19.86586335110981	10.261910769291761
SRX3316743										25.478816851022675	12.922322432150093	9.528164850271578	2.3103410794618613	1.929849309901218	20.525578308534346	10.299993027748327
SRX3316744										14.424141623860335	4.259663881746812	3.1849722116655004	0.4406584609031577	0.7066638052114456	24.348870290748017	9.036274101913765
SRX3316745										19.565242099355437	8.134318652511688	6.116005396029188	1.9098051036247041	2.6759367713504987	22.130032620727462	9.177749956646666
SRX3316746										20.80355406507352	8.196653739630056	6.365491947626511	1.4104400130231909	2.016829443741293	19.94055802766986	8.986082413516353
SRX3316747										23.436733111517558	9.447786443745128	7.860428183696406	1.547523990551281	1.2081743372410536	21.539408325123187	10.540842590633043
SRX3316748										24.0914016956235	13.85693087652762	9.437624012811707	2.55476562707673	3.297444008584602	20.220277507380896	10.194297748250774
SRX3316749										23.130395659400484	12.280019744276826	8.44388712330108	2.3882732244477696	2.925955943470621	19.339969559810754	9.54220896732687
SRX3316750										24.76256737673269	12.720506237132811	9.335184784230991	2.2383862036528064	1.9506987949786585	19.595553426158617	9.998338654592084
SRX3316751										26.135010758006665	10.08133282555183	8.835893125385557	1.451436732637339	0.9794784206445186	23.118140891895564	11.352963777568352
SRX3316752										25.847364285701957	9.126220433785294	7.9205491321627175	0.8330402215554065	0.8294578493012943	24.293667124496306	11.616581948262041
SRX3316753										26.33337126311156	10.534265990409992	8.938376425260909	1.2458337984464816	0.9921057260243942	23.020067584051297	11.476321254170472
SRX3316754										26.04465544625309	9.15110561090001	8.339706236789361	1.1609001386451447	0.8978879099116035	23.803042661023394	11.789444118475885
SRX3316755										26.266291979447214	11.63054716943407	9.228470507149192	1.719040054282265	0.9499728249809266	22.055294639542225	11.20393633445904
SRX3316756										25.908097500090673	8.448185376939959	7.715967152363292	1.057286567514364	0.6315573947025399	24.65007121087714	11.573934498759133
SRX3316757										26.081670468390556	9.842532608427865	8.39032385117397	1.2272534868440705	0.8997625670775645	23.77101901807663	11.574801128817883
SRX3316758										24.43536521532889	13.87613591330188	9.828362563621303	2.447474162265066	2.310575676981106	20.60464977382574	10.58769094972139
SRX3411505										13.138763470664097	22.766342177961192	8.461264872626236	8.747899056871528	22.98685800664235	6.486423933059507	3.7248651800811294
SRX3411506										15.595961216563811	21.067506079324154	8.946544203111543	8.943799726182439	13.149362440123982	8.277373017004049	4.622916143684873
SRX3411507										14.178913488630606	22.55078180318003	8.998098370763188	9.108154532762862	17.494342673988957	7.270376433744113	4.02972206500489
SRX3411508										15.024201051338256	15.647358126325631	6.8831222455839285	6.201441366457904	17.349643869432143	8.498313702158375	4.862642392331343
SRX3411509										14.756737778576259	15.251670215118098	6.707819065581592	6.061159828531173	16.74262288493941	8.359499740594377	4.792119978082175
SRX3411510										13.595267407927118	25.271331944173692	8.948656056560726	9.810453268433632	14.160271889013485	7.208087934955241	3.8793680882789534
SRX3411511										13.46433778383307	23.406126535214625	8.71774661844007	10.163697586272933	18.660070914157583	6.897257680135094	3.6960045442196976
SRX3411512										15.834362174642491	22.663975212495163	9.579826058243953	9.875487074358789	11.759294186721242	7.70590968842106	4.397402827047831
SRX3411513										14.421785451162808	22.67458827978134	9.242728294213991	9.326040166687049	14.492873447897663	7.5468042775557835	4.1880763834143035
SRX3411514										12.930823162844327	15.065661535197053	5.974661502084259	4.414060901305521	7.997283654329033	14.493608926196258	5.635002915090346
SRX3411515										13.17898868648196	18.561108159104776	6.795700369327334	7.392450594584692	10.417229997048164	11.149351017808744	4.801907404041269
SRX3411516										14.880367929514609	21.989259817041162	8.540802965865536	7.861234306831613	10.11775736623179	9.629922186439025	4.620223702899456
SRX3411517										15.7712388081282	23.915958301256808	8.82717762372876	6.944580593934578	7.352103720078479	9.411801274893946	4.807415546923964
SRX3411518										10.542187193107019	5.536529826684831	3.913384806619368	0.9666176916093762	10.001810863535455	13.562189375434134	5.021576372343825
SRX3411519										11.22149409673681	7.856194085484498	4.416732017428846	1.3410713971132133	3.4237844366060832	11.697158640521286	5.005634097062068
SRX3411520										13.650321306338789	10.287282563354243	5.377028726763322	3.4366993435424784	9.448821388671542	10.736764988672668	5.742000407352769
SRX3411521										16.86256160202057	9.916176037103481	5.9823448520296685	2.43922581107084	2.9266303204908932	14.258391387926745	6.813444387425472
SRX3411522										10.890005862607017	8.349905965246254	4.532878585601232	4.110118687883045	4.508924844632615	10.913944595742855	4.506862177496634
SRX3411523										12.19477594249482	8.677680339246463	5.448948079371358	2.462900947141047	2.6638195719865574	10.863113766495418	4.8881936913886035
SRX3411524										14.306261886935731	11.706000361733043	6.241041291526896	3.8171079104310444	8.500536000139194	9.866925492116378	5.146718969764278
SRX3411525										12.758645892979251	10.267648392807931	5.94133157730741	3.9343847939119256	4.991044195815855	10.188363224842638	4.85516680084471
SRX3541437										12.14196910728085	23.302188336897252	7.133104660774936	12.815980925502016	18.608522406636933	9.654056839479471	4.2966396843811205
SRX3541438										25.37713462799518	17.426958496314285	11.251825067188902	2.5505103590180167	2.437464070273311	17.89905925240144	9.645709429008363
SRX3541439										19.56212455720531	22.28060920763694	10.31611396036116	6.880334691662865	6.922857266506519	14.346117687556642	7.2972022878854155
SRX3541440										26.040403037822628	16.533833615668005	11.590709343007417	2.019414402920392	2.324178357586305	17.480648639806493	9.373463956496732
SRX3541441										8.016267683436087	24.706089779583497	5.414887531380966	15.689063224854541	24.548359800563908	7.476943939739278	2.8194233347525324
SRX3541442										24.037013324401595	16.719577602013402	10.190107580393285	3.192344676550919	4.6610034344587055	16.991537285434337	8.93109490717435
SRX3541443										6.715607313499898	26.999574524356728	5.653097973349024	16.62482894108331	23.46673105647508	6.636321199938646	2.2621041738086087
SRX3541444										7.1862529233342185	25.754920845806133	5.687438847717152	15.96512711018224	24.15921993700221	6.981204546588585	2.5507403786173515
SRX3541445										13.491169302148181	23.953562568758414	7.607152247085026	10.19987729936102	13.655759373571422	11.171742926321228	5.074333114482468
SRX3541446										9.824926412016046	22.519194880280466	5.88309299627826	13.589962849456938	20.28103484156546	9.928586936169804	3.9582642723473365
SRX3541447										5.544264436229736	27.243977570670353	4.935067386926405	15.88423655479983	28.057237186164286	5.691454930338242	1.848257535872721
SRX3541448										16.611006024150615	21.893424343540655	8.467483984669306	7.492545193367368	8.768060411696274	14.175960025516426	6.40426182651615
SRX3541449										5.114359382518018	22.50863328144212	4.067419107112018	14.231004193555455	36.46410721373863	5.9870095938140455	1.953548424845248
SRX3541450										7.018578776781141	28.262147264023362	6.141155222906547	14.029295307134184	20.03973854430009	7.342134902409479	2.387816389910352
SRX3541451										17.750670002566977	17.423000420880996	8.1382236481079	4.420275499606411	5.229573401602294	18.798500031876518	7.583966238834658
SRX3541452										6.069830177276655	28.97253901280678	6.446884360192113	17.58501808953378	22.816078885566057	4.6827121650570795	1.4528295438399617
SRX3541453										4.652250706109646	29.898170679722785	5.716665646692595	18.721660407143855	27.5355259216517	3.4072793489009587	0.9341570071496124
SRX5252024										10.866373928388096	4.38572672060047	2.6863737878205436	1.4533072409171577	1.9091368218060856	28.58170148037942	7.279104380560902
SRX5252025										7.252118098122005	2.8487796814182382	1.5661228087883943	0.8123092111217192	1.0849683564417638	31.630428329541548	6.279120276786479
SRX5252026										3.481451724699372	1.3874246487432673	0.5941947099859853	0.4029480094813338	0.561896205462252	30.468848597287177	4.293634154613265
SRX5252027										10.156892030708178	4.6612407683902495	2.655191218498454	1.5806447278169404	3.5250122775373436	26.712625277787588	6.896363358335352
SRX5252028										12.08518911250254	4.052445603594003	3.057498638805091	1.2230649808862637	0.5648072820681673	30.632319472493148	8.224780751031629
SRX5252029										7.460335182855856	2.6635258140182185	1.6480066384049232	0.5766741267141084	0.4246981629577228	29.09517747812458	5.893429954871037
SRX5252030										5.822556494172659	2.381258526130815	1.2932157832655244	0.4314023853075205	0.9524524193409588	31.637782871466243	5.336381819615978
SRX5252031										15.57331054224754	5.665258102459916	4.393278970195446	1.088557854434293	2.32214363407225	24.11953396577164	8.590479693878095
SRX5252032										11.485604065986623	4.20905728398275	2.72464109041347	0.9064092865782077	0.6168610627114783	30.147763361980275	7.7571504579813375
SRX5252033										13.861727282151175	5.488060940245067	3.8463725546354604	1.749784334456617	1.6447942101024822	27.353739133187123	8.185921132304246
SRX5252034										10.71244938865172	4.564885846772803	2.6151448096199448	0.947139155423387	4.101607313695446	25.222623312925386	6.529521645135501
SRX5252035										15.428364600872632	6.3496469306352425	4.540887131032678	2.5402307516484544	4.2525841632153085	22.9440994866755	8.480476459213122
SRX5252036										4.95194662685553	1.3497704759052118	0.8272859850239955	0.37398081859291193	0.25420438691728797	33.31053279129766	5.994285114621453
SRX5252037										7.530755970730027	2.292691805793325	1.4262398566679495	0.6974630055509862	0.2717763021464738	30.64136507210023	6.268411164531286
SRX5252038										9.715572720552764	3.359748075490127	2.0741845703950164	0.4880838579613551	4.312536553888279	25.683677605209294	6.563763418122639
SRX5252039										3.4545939849816527	1.2419303695829083	0.6824301415906762	0.21420246767605117	0.3117113630282136	27.761527053209463	4.042601632286185
SRX5252040										15.999707830561274	5.978754691102075	4.3535947053256985	1.520315963406624	1.7718123620152713	26.01710005115367	9.274155621145711
SRX5252041										4.052475123152206	1.266556777642855	0.6814826124911585	0.3273906901641658	0.3406169216237027	31.70355411263528	4.879376684919812
SRX5252042										6.150117930057356	2.2752441437260873	1.2779792522228546	0.41332357617688753	0.5384955100867371	31.859417519285333	6.122577047304636
SRX5252043										5.838823838574233	2.1862655066152277	1.1268239556249324	0.7701900031645839	6.593763244342873	27.39413700366215	5.2291133893072415
SRX5252044										5.238909714969227	1.598443296192251	1.1529529167377268	0.3667051081641237	0.28334327097671236	31.54033585494988	5.6714158572211275
SRX5252045										8.072524431267508	2.6779322677534334	1.534992636278662	0.514899967194754	0.7719022253508003	32.642606504110184	6.862703210600108
SRX5252046										3.6514219324876724	1.1343127095009689	0.5621511138922342	0.3317415888069149	0.3598599731476142	30.314209213570237	4.412145969781083
SRX5252047										4.750871582540606	2.2659475312639508	1.168711738164365	0.9205016013785549	5.928174517510975	23.68709960071533	4.082549932886875
SRX5252048										4.9227896489720395	1.6835173280399716	0.9555444006985566	0.28231790865722595	0.5625339983568971	31.55746538231404	5.254123965034506
SRX5252049										5.654817631336668	1.7996555883824004	1.0048704384035338	0.24810167429754654	0.6269341970634063	33.44609964898208	5.81892797696336
SRX5252050										4.2436876321906105	1.1244623005689638	0.5938599250111846	0.3393988893308911	0.30510025409209995	32.266136273125326	5.145054128763042
SRX5252051										3.7851696691795715	1.5050258766464968	0.8180284950791532	0.9025021038543805	4.933420251454246	27.195122811661843	4.294876635370233
SRX5252052										6.208117164823281	1.498919026600064	1.1107934451784804	0.17658156451451926	0.12314621185462406	33.852633682394654	6.585562537068269
SRX5252053										11.948538174520902	4.4181811985870425	2.944793500109889	1.0224604897295593	1.6589875920230184	30.881161830320142	8.18222282914606
SRX5252054										9.169834506662701	3.369783798005605	2.076839411476317	0.8746453956362313	0.6015380777644532	28.011050909433155	6.202506989761313
SRX5252055										11.337988889502313	3.984754405926106	2.5783177583594896	1.2131813217529168	1.0323521917178846	31.03860860686846	7.797008249748287
SRX5252056										13.072824754158816	4.9591966367394305	3.5486493727143795	1.7649226011481038	3.0727414726992763	28.610527341081514	8.24394667175142
SRX5252057										12.532895877467324	4.960795595369924	3.4796865208530003	2.038252116615204	2.1614068004070734	26.681225979642537	7.696211477353172
SRX5252058										18.977795568347585	7.9754299207016395	5.844316199378937	1.752411862923587	2.6896595725607653	23.898831588174566	9.657268656333628
SRX5252059										19.861903529363197	7.6243327725169685	6.047831308619789	2.354637915002515	4.61557867592479	23.76344397549249	10.41319197176332
SRX5252060										5.254657363686273	1.9203894699825863	1.02101488925599	0.37451781225960046	0.7774950401229388	31.463622108800383	5.6316764397685475
SRX5252061										11.863330185428087	4.312441002667784	2.9940418678252496	1.2847984353833397	1.3040178262634203	28.16318467598009	7.876592800175265
SRX5329169										7.142649058721827	25.590121049599762	5.680036593886887	15.962332676218901	24.110717132113937	6.993524579681412	2.538476153569787
SRX5329170										24.956796696862156	18.522484480576384	11.103103241794157	2.9718413210550936	2.4274128219584705	17.314335887228854	9.147787958499121
SRX5329171										24.12921778054171	18.491299124683948	10.654878254482115	3.4517221697705756	2.8170569286894267	17.683291038979505	9.32149639494602
SRX5329172										23.38954603544013	17.58397495831544	10.124623679089902	3.738935971256922	5.389117535786276	16.861719875079505	8.641482992046267
SRX5329173										5.7839396080991445	24.213779639842976	4.60924286690137	15.567559064086026	32.48850659427569	6.095979964789502	2.034580621808772
SRX5329174										24.573947974796393	18.048007217313295	10.830520260591562	2.940095395538126	3.1486448100886895	18.097197803608616	9.3289165560845
SRX5329175										19.415439129754294	22.092649758750195	10.250702892870185	6.842518177578653	6.8695626347811	14.731788509957555	7.250655030450513
SRX5329176										7.317757871196798	23.231547402704877	5.011898801142664	13.846319543833301	30.76507779930622	7.5401322460161735	2.889099929906698
SRX5329177										25.138490016914606	17.24775255426595	11.138872128406522	2.5403155210977686	2.4130373046356848	18.442977047652757	9.597378566797216
SRX5329178										6.673711705537315	26.7598651422516	5.60278124391431	16.586290143573436	23.407685380914245	6.9058289934262636	2.248884495264142
SRX5329179										7.966306491658765	24.600921347356337	5.38549589633236	15.595006212020635	24.512307912584063	7.50475117059332	2.816096119486012
SRX5329180										9.759973969625388	22.410234132217802	5.842616843659761	13.531074414472899	20.177403895047462	10.085072043605816	3.932746379441418
SRX5329181										17.690794650100177	17.339312954861246	8.101949679862958	4.433835718485442	5.21066638992488	18.798744530411675	7.560587424761925
SRX5329182										23.98837976001841	13.88911984055858	9.108191595629126	2.2818918336626464	3.203682140498708	19.9815105963128	10.064894109092487
SRX5329183										21.32812206079143	17.995265807238454	9.215304564805814	4.043596338665673	3.928098519659926	18.23230004894085	8.440841528629523
SRX5329184										12.075435768365775	23.21573304667971	7.107743719612887	12.725755582262293	18.580210851979988	9.77069366276554	4.279795037708921
SRX5329185										6.041097785133868	28.89119409477236	6.391846500918909	17.496699765854864	22.775408045602006	4.75985743583447	1.4485530373467415
SRX5329186										4.622503293008993	29.706146653859765	5.6670176402282895	18.6143657795719	27.419125119023274	3.6686344776336024	0.9268751428841577
SRX5329187										16.40093167498043	22.24326082860277	8.95120774978685	6.360287618511679	7.746995853746041	14.369600232798865	6.208665435523298
SRX5329188										13.85287005732288	22.804377989070815	7.3476816655378405	10.381791296590864	16.37699634441218	11.465055484597485	5.123695219791808
SRX5329189										7.421764394542056	25.156450183893185	5.75737495083796	13.813199260482891	24.413494640129336	7.964782536191414	2.6631603610471335
SRX5329190										4.692411473289382	22.989054293222903	4.355509191378954	15.887928803326194	31.593613510850034	6.450681530519985	1.6525335396321066
SRX5329191										5.786175778195037	23.569982726073306	4.697768404402741	16.0225680018052	29.70842811988855	6.655803091822188	2.2009422124797373
SRX5329192										8.311084166803127	24.704381541664695	6.037286261107773	12.947167263326714	22.835313570617053	8.444516266543122	3.057442619435611
SRX5329193										13.814758530005268	23.66196688648829	7.48510685419441	10.829231589427089	13.767617764222104	11.190564778131616	5.073834837587993
SRX5329194										10.785882028383199	23.559747782420345	6.519487254743909	13.88054077567168	19.223166850635863	9.414459409871844	3.846001155684844
SRX6700162										25.214409968192676	16.23797276721717	9.556085233576733	3.3702693276311515	1.9124994515221907	18.33757475567909	10.419330092168005
SRX6700163										23.306433687383144	18.44928955449961	9.616689654766935	4.497480701154301	3.327244233165071	16.77897750525332	9.150228178203045
SRX6700164										25.18773455322542	17.76431377308606	9.952223671026438	4.008616417717971	2.993327662162024	16.571707110804734	9.825332382044866
SRX6700165										23.69854803192472	16.519126546272826	9.286230636626264	3.788639868904039	5.621474154498943	16.8658959566549	9.548389002885358
SRX6700166										24.281289899450105	15.720242323637324	9.181528997077889	3.554920913724699	2.7486363903450073	18.220282661094572	10.081188152466344
SRX6700167										24.508972556311768	14.700320501325677	8.754693037815992	3.0655700590868182	2.461616101098457	19.299759312224353	10.408397269998881
SRX6700168										25.173067804424942	14.563682357106552	9.660829419318592	3.083812979058494	4.318610380977192	18.687920894544952	10.026487566611275
SRX6700169										25.017974342400183	14.508643738228075	9.86871648580896	2.82892183899616	4.771825920058073	17.784514980204825	9.433234877565631
SRX6700170										22.139071249204072	17.09035681771077	9.538832326604235	4.539221803636489	6.70393782042737	16.132772830936855	8.748121354195332
SRX6700171										24.02605373774187	12.924381554022807	8.56823208285963	2.4227447276330265	3.1755032249634927	20.129207181862892	10.649889289233288
SRX6700172										23.75399727528421	13.176523604193477	8.46621954173231	2.4337815050144394	2.867189516866138	20.00695955100278	10.199609770719691
SRX6700173										22.89783124278805	10.245289500488628	7.626133391546553	1.4019906485280307	2.421785862419724	22.587390550766372	10.801849994388395
SRX6700174										24.96171681944299	17.565078442877432	9.735317294820435	3.794693768634322	2.4704187987887387	17.269799193370492	9.949216036205826
SRX6700175										25.654112591367785	15.832860182919289	9.506163630006592	2.816206908634042	1.3663051850491543	18.58900329270466	10.585290305075882
SRX6700176										25.907240981967313	16.053990960395733	9.749919931623959	3.065045324960892	2.191978705223071	18.03640652225699	10.567238699241335
SRX6700177										23.86838175868281	15.114013390051278	9.085368923135544	3.1313660616400063	2.2489422420243868	19.21718137046443	10.152927724525444
SRX6700178										25.311234431232023	11.546082921738341	8.890711019657394	1.420865930719569	0.8128132095231331	23.369179960022013	11.494780891449215
SRX6700179										23.99845094467899	18.589705870820207	10.580845721176981	3.0671451643685343	2.4528340816298764	18.02586846486354	9.676533089638363
SRX6700180										20.125903559905314	23.629059697169772	10.251931968792217	7.430738184008785	7.875109264150586	12.211721013343494	6.719740843293293
SRX6700181										24.666347212186228	15.449816989210508	10.072750938878995	3.350671940286589	5.865021104294812	17.009433844297078	9.404766966447738
SRX6700182										22.557061230000972	22.041099900832354	11.086483840815395	5.584424808393483	6.064074703376651	13.10265697890888	7.497204811377226
SRX6700183										23.637186257489414	9.012551732629277	7.843507644462218	2.033385764598658	5.707017928900923	22.714622547649668	10.994107613350147
SRX6700184										24.486067462052848	11.719015519790117	8.503352504377352	1.9188498635973015	4.122450735933303	21.745443948067525	10.910001743689325
SRX6700185										24.774211036928595	10.631046776606416	8.502069618058167	1.8595852251625589	4.973612599311301	21.445157586724758	11.00330717072339
SRX6922015										21.047174606103034	6.595170386360542	6.758197248615118	0.6034252647803374	0.5059246906129072	23.02602840805405	9.681803266802822
SRX6922016										20.04065467229067	4.263975006598659	5.536677655605472	0.33046941887484377	0.23002289879168314	23.86775288033452	9.676736115830579
SRX6922017										21.419004077453373	6.93180581368945	7.358741163138522	0.4482130142251727	0.3702512527721773	23.745401790931947	10.071452578263468
SRX6922018										20.548108059244612	2.6619462986358418	3.816581223866866	0.15137883830826276	0.0	26.73642975807552	11.098932770519374
SRX6922019										17.03757237364465	14.263920104143684	6.6581168322581625	4.939107191697019	3.0635508275801278	18.144739426777527	7.5899232448452985
SRX6922020										15.80828814369972	10.340807106195426	5.204214111400253	1.5324537136970386	1.5811419174104735	22.20589791452556	8.26459871823838
SRX6922021										16.742409678440882	11.331792504952626	5.866270610679788	2.6915537977792443	1.7047569215353733	21.16978914357161	8.407101754411615
SRX6922022										20.89145505715403	3.366601073533398	3.927352889108145	0.1979835552520248	0.11175566921058826	22.893110761799722	10.083709232910778
SRX6922023										22.62474705412421	3.0737956374912145	4.464238703808779	0.30095240415833324	0.0	24.773491432430852	10.961876854221227
SRX6922024										22.95021854732106	3.823570953660902	4.64830773464935	0.2982833323283982	0.11458958945285008	24.987786395043862	10.854018658404046
SRX6922025										22.517262299995256	3.4559428305990125	4.597684529315925	0.4465651369147865	0.14250588537348505	25.333501025307648	10.9954034787268
SRX6922026										22.649344586073404	4.890922868428804	6.083534778747071	0.49540793947536854	0.0	23.286929616416522	10.098341891359736
SRX6922027										22.97488507007933	5.02028052312442	6.180930753534411	0.4819637795441742	0.0	23.12176492728066	9.976596407198262
SRX6922028										20.975147456579858	7.864567514727532	6.935828879759728	0.7218671062116788	0.2504113628774839	22.315269152359253	9.591476634851938
SRX6922029										20.966484678873282	6.655881594165165	6.4730434252562326	0.5897723126229741	0.28107371163969225	23.93683566332285	10.124687214863817
SRX7101023										27.921462443907775	12.94651561890951	11.975306557706125	1.2662089236259624	0.543809896433879	20.40225734448518	10.955457064650204
SRX7101024										27.855696902465567	11.629606184801977	10.830844726782779	1.1892127729915005	0.31335450699517997	22.270746803315756	11.588088878810254
SRX7101025										28.016154315751656	12.190974074922691	10.987787571441352	1.24522577727257	0.394409654272485	21.691971916135138	11.64012084277028
SRX7101026										29.396823344356093	16.232647510823416	12.373097387620469	2.8143660281785996	1.803840682047586	15.507363215672834	9.75898100670655
SRX7101027										28.692361051397096	17.81458926684884	12.455232397873463	3.578549814147023	3.0485997596723537	14.324832087050618	9.274361326948943
SRX7101028										24.112472740733757	20.86729170149712	11.528605332977438	4.358312083218976	5.310501417663826	13.663367830322173	8.082607758546816
SRX7101029										26.459063119599268	14.833249413544653	10.194079970024257	2.319589543066452	1.3683747232011314	18.40874971930826	10.7021494304706
SRX7101030										29.604107766714165	9.360606513455206	10.131221743834375	1.1161479009735822	0.711127103018758	22.13767961131748	12.386420141512083
SRX7101031										29.1915262566732	8.710043856645703	9.831498778664585	1.093846586771572	0.6570332011361643	22.84188747835602	12.401467361458327
SRX7101032										26.215796034752376	18.00206285625215	11.785000467316188	3.8444148065242336	4.79020378106231	13.700438900156891	8.41417153969521
SRX7101033										27.281741095849643	17.654113906273057	12.10869191199862	3.5614082403314415	3.9061920885322	13.870970637750741	8.670781360158635
SRX7101034										27.359237719769684	18.844009033768472	12.643638661437933	3.273462742758938	3.892461820141216	13.018518310133242	8.339809458662053
SRX7101035										20.786054498507205	12.110526765811423	7.740567459802391	3.1297468221539844	3.190212615161678	17.460022056274997	8.414746697093346
SRX7101036										24.327598375600203	11.561137213303292	7.537024936210575	2.2474441198878226	1.1418981447060972	22.21927159832173	11.618461100437619
SRX7101037										23.02950457108132	10.218757766953159	7.099117444331323	1.757302064590898	0.6183795470975546	23.49202734283841	11.737432526235901
SRX7101038										24.177528909923662	11.864026272072033	7.467903296463827	2.3789432625669726	1.0543529930351818	22.33561065490645	11.674696515517304
SRX7101039										22.706460065598044	15.690935422069463	8.621793673830313	3.9407030767114786	2.683880326869077	18.183354902754896	9.422557331372628
SRX7101040										22.501879509562873	17.22407894579387	8.881326898946853	4.504990114891006	3.465064038864267	17.237643880403958	8.819830111232365
SRX7101041										23.057326529127973	15.338259300852583	8.74802627743282	3.4048352647127342	2.0682499131849106	18.114411985929824	9.4166382286953
SRX7551986										19.129941834890978	2.749458793518672	2.942307219351	0.2899090768933863	0.0	25.66447031465342	11.429209820766694
SRX7551987										18.387362134783523	2.1513207636593785	2.77564391395245	0.26100363889584816	0.0	26.174365166076157	11.465990409169288
SRX7551988										17.68656028140506	2.310619087478293	3.570100832267161	0.9243924862558128	0.0	25.19389163685156	9.69992748588549
SRX7551989										18.805608288049	3.1112958400867576	4.325862923370153	0.34018201440204454	0.40614311655105195	25.46585081637916	10.04526256548715
SRX7551990										18.07330282255208	2.905333302951489	2.5999514106516584	0.4739881173196037	0.0	26.01716759755127	11.36501935078613
SRX7551991										15.199720462557915	1.9121288895680038	2.161757209683413	0.0	0.0	27.244725949224534	11.285576502486501
SRX8694706										16.721051144182695	1.6860637892961987	3.996940059242083	0.17582257606719903	0.0	26.667892070989485	9.906797444023471
SRX8694707										17.76747091862641	2.1888908205362196	4.088898097428518	0.1289847300173352	0.0	26.28634356827077	10.232922797849284
SRX8694708										19.998121755546773	10.809681438595407	6.790414957247304	1.5483473604393758	0.631100554690974	22.662158507790643	9.560153445112963
SRX8694709										19.81259473696973	10.836252913279704	7.053746907971033	1.8187182127142705	0.8153222883801565	22.48283564630417	9.34731507926663
SRX8694710										21.877047404865817	4.2606958726344795	6.236785381909939	0.09862123631942821	0.0	25.15395784089251	10.876563016605777
SRX8694711										20.98438464916471	3.4576483822429283	5.195516922134628	0.0	0.0	25.965451264781137	10.960345822408362
SRX8694712										21.592715079081966	4.7388657974432125	6.215569133564119	0.0	0.0	23.59158704760091	10.493926412131026
SRX8694713										21.37936340808428	2.8610227952849603	4.917827806100127	0.0	0.0	24.515471246916736	10.961943724693137
SRX8694714										20.946546543539963	3.492654868544158	5.626931148948207	0.0	0.0	25.25557911055675	10.814557602440424
SRX8694715										20.282916601204505	3.6896559545926277	5.345566362498541	0.0	0.0	25.283950781481906	10.653998722098205
SRX8694716										20.705944289685778	3.132409029947262	4.6288888421897	0.14490092631141335	0.0	25.758458060311686	11.120734159755603
SRX8694717										21.695493590404713	4.288502710885956	6.109840640284812	0.25524826282989105	0.0	24.812825120608885	10.91215590636201
SRX8694718										19.643584564812837	11.794944138386569	7.171126125475825	3.321531914341453	0.30407061679244807	21.95647731279968	9.280709716367884
SRX8694719										20.569001546479328	12.942593862945746	8.036685298513767	3.174951335843531	0.0	20.73794699644692	9.52472137233309
SRX8694720										20.828446564045525	13.021864012152532	8.358520907761532	2.5473848611346677	0.2861611092979745	20.468158239547208	9.434357217245372
SRX8694721										20.60445086150115	11.648158933808547	7.755194303629221	3.4817689016375386	0.5361325970219689	21.432454448469795	9.74529209792071
SRX8694722										21.055084529658476	14.027985491306655	8.043077151112936	3.615722445834875	1.7591463995454106	19.981424360483675	9.428559719161122
SRX8694723										19.405147907496016	12.127927815062893	7.334955346480113	3.7339725237668224	1.1620817397658947	21.434292848310644	9.185430002562017
SRX8694724										19.802829157135427	12.71436448332521	7.085984788992933	3.691860664936686	0.604286856085399	21.301136281289732	9.266670389784741
SRX8694725										19.974354382067247	13.130603865036743	7.184815585603535	3.5756826499622933	1.3757704061445906	20.88723232972674	9.087836583656193
SRX8694726										20.35572432717478	14.578029132633313	7.634247465935581	5.938091389673513	4.026725951396	18.248147995035715	8.571163275244608
SRX8694727										20.324095164198752	14.14206650376498	7.636313470279414	5.34269636536699	3.1273297341479567	18.999783007986046	8.850433208846455
