Kiley_A_WT_Anaerobic_A	153.5	1290578.5	4104.0	211.0	14579.5	229.0	51287.5	180.5	359429.0	73876.0	161093.5	474458.0	25612.5	236714.0	1554.5	56403.0	4796.0	284.0	1719941.5	3109.5	839423.0	7714.0	2043.0	2498.5	174.5	150588.5	1520958.0	69301.0	683081.5	8396.5	20515.0	10878.5	172.5	195.0	58091.5	1513.0	2314.5	1321.5	43373.0	159.0	6491.5	448.5	70913.5	667.0	1966990.5	51857.0	8272.5	185.5	156.0	366.0	709.0	131.5	34510.0	286.0	532960.5	20840.0	16826.5	415308.0	214.5	49097.0	617399.0	192.5	2951.5	108584.5	4626.5	2101890.0	915486.0	355392.0	1778178.0	159.5	250.0	1754.0	170.0	76510.0	106374.0	4972.5	714.0	8885.0	54197.5	38882.0	223162.5	4402.5	358273.0	83629.0	2166004.5	137.0	320478.0	3812.0	30855.0	2144858.5	13431.5	46330.5	1969345.0	976.0	30560.0	1991923.5	10467.0	1309370.0	2013679.0	472.5	1083853.5
Kiley_A_WT_Anaerobic_B	253.5	1395860.0	4519.5	287.0	13482.5	356.5	46556.0	160.0	360941.0	84366.5	156680.5	485078.0	23016.5	234854.5	1292.5	55141.5	4696.5	280.0	1817449.5	3300.5	896381.0	7371.5	1721.0	3460.0	255.5	174764.5	1647816.5	78312.0	761478.0	7615.0	18254.5	10462.0	256.5	161.0	59129.5	2084.0	2131.0	1189.5	38016.0	278.5	5809.0	406.5	65527.0	612.5	2124571.0	48268.5	7435.0	313.0	260.0	459.0	969.5	225.5	30512.5	392.0	596445.5	18526.0	14766.0	471112.5	329.0	43905.0	648855.5	200.0	2702.5	127525.5	4752.0	2298599.5	1009843.0	405013.5	1924425.5	272.0	316.0	1619.5	278.5	89518.0	100186.0	4501.5	719.5	8035.5	51131.5	34370.0	247905.0	4427.5	389456.0	96528.5	2361247.5	232.5	341929.0	3494.5	27442.5	2335255.5	11971.5	40909.5	2078519.5	869.0	27152.0	2167200.5	9490.5	1415725.5	2204485.0	531.0	1162541.5
Kiley_A_WT_Anaerobic_C	134.0	1168477.0	3967.5	180.0	11352.5	188.5	31503.5	164.0	308426.5	67832.5	129103.0	416385.0	16515.5	198870.5	961.0	39443.0	4284.0	272.0	1483673.0	2833.5	760604.0	6222.5	1359.5	2539.0	138.0	149217.0	1413364.0	58378.0	676432.5	6908.0	15338.5	8982.0	147.0	183.0	42880.5	1558.0	1828.5	1138.5	25532.0	167.5	4744.0	405.5	54117.5	604.0	1826692.0	40054.5	5882.0	159.5	135.5	288.0	668.0	125.5	20475.0	254.5	534006.5	13574.5	11024.0	420428.0	180.5	29165.0	551027.0	183.0	2338.0	107581.5	4283.5	2006393.0	877299.5	359254.5	1659557.0	141.0	208.5	1409.0	170.0	69362.0	79474.0	3806.0	497.5	7038.0	35565.5	22780.5	214777.0	3959.0	346077.5	79599.0	2073300.0	126.0	301968.0	2974.5	23269.0	2053338.5	9025.5	27094.5	1728018.5	872.0	19021.0	1882317.5	7284.0	1216239.5	1926372.5	333.5	995067.0
Kiley_B_Dfur_-O2_A	0.5	154039.5	221.0	9.5	1683.0	0.0	3556.0	8.5	36456.5	13094.0	13264.0	51055.5	883.0	23627.0	166.5	5518.0	320.5	5.0	185932.0	212.0	96968.5	454.5	249.5	0.0	1.0	29335.0	195381.0	10390.5	109007.5	330.0	1877.5	1070.0	3.5	9.0	6547.5	0.0	33.0	11.0	2070.0	7.0	136.5	4.5	4961.0	4.0	266861.0	3273.0	187.0	0.0	0.0	12.0	0.0	0.0	1034.0	12.5	89708.5	584.5	404.0	74241.5	0.0	3269.0	70142.5	6.5	47.5	19602.5	247.0	302349.0	129073.5	72831.0	226273.5	0.0	11.0	18.0	10.5	13887.5	7357.0	84.5	39.5	368.0	4284.5	1218.5	42701.0	301.5	78366.5	14074.5	304264.0	0.5	65170.0	62.0	2153.0	299333.5	302.0	2844.5	233568.5	5.0	1092.5	270383.5	220.0	167737.0	285574.5	21.5	131751.0
Kiley_B_Dfur_-O2_B	1.0	160534.5	230.5	5.5	1469.0	1.0	4755.5	11.0	36358.5	14761.5	12724.5	51979.5	997.0	22845.0	184.0	7016.5	302.5	9.0	193765.0	229.0	98612.5	387.0	277.5	0.0	3.0	31921.0	202020.5	12153.0	112701.5	340.5	1667.0	907.0	2.5	13.0	8232.0	0.0	36.0	16.5	2591.0	4.5	138.0	8.5	4667.5	7.5	277208.5	2999.5	172.5	1.0	1.5	11.5	0.5	1.5	1260.0	6.5	92511.0	633.0	412.5	77266.5	1.0	4299.0	71609.0	8.5	43.0	21620.0	258.5	312323.5	134225.0	75961.0	234402.5	3.0	6.0	19.5	6.0	15595.0	7017.0	90.0	40.0	356.0	5647.5	1613.0	45655.0	277.0	82185.5	15871.0	315753.0	0.5	69052.0	58.5	1925.0	311075.0	322.5	3587.5	241582.5	12.5	1260.5	279821.0	221.5	173081.0	297932.0	22.5	134458.0
Kiley_B_Dfur_-O2_C	0.5	141073.0	202.0	5.5	1116.0	1.0	3712.5	8.5	31380.0	12707.5	11219.0	44310.5	866.5	19977.0	148.5	5572.0	242.5	6.0	169536.5	190.0	84348.0	347.0	202.5	0.0	3.0	28108.5	173397.5	10175.0	99489.5	267.0	1390.0	717.5	3.5	10.0	6542.0	0.0	39.0	15.0	2082.5	3.5	160.0	5.5	4073.5	6.0	241116.0	2699.5	205.0	1.0	1.0	11.0	0.5	1.0	1009.5	11.5	81864.5	570.5	375.5	68693.5	1.0	3279.5	60891.0	7.0	49.0	18902.5	208.5	268261.5	118157.5	68287.0	202077.0	2.5	8.5	23.0	3.0	13210.5	6245.0	95.5	45.5	303.0	4563.0	1321.0	41163.0	223.0	74062.5	13880.5	273489.5	0.5	62421.0	67.0	1770.0	269755.5	299.0	2816.0	210725.0	10.5	1016.0	240584.5	234.0	149742.5	258087.5	14.5	116468.0
Kiley_B_DrsuR_-O2_A	0.0	140569.0	175.0	5.5	1280.0	0.0	2837.5	13.0	32971.0	9345.0	11555.0	47926.5	610.5	20628.0	153.5	4568.5	246.0	8.0	169283.5	180.0	89620.5	343.0	210.0	1.0	0.0	25375.5	185592.5	8956.0	98876.0	265.0	1502.0	803.5	2.0	14.0	5399.0	1.0	21.5	12.0	1661.5	4.0	110.0	8.5	4077.0	8.0	242513.5	2657.5	157.0	0.0	0.0	8.5	0.5	0.5	1058.5	9.5	80646.5	434.5	337.0	65956.5	0.0	2369.0	65751.5	10.5	30.5	16864.0	188.5	255209.0	118367.5	62247.0	213242.0	0.0	9.5	11.0	4.0	10844.5	6213.0	62.0	36.5	281.0	3551.5	1198.5	34866.5	221.0	63367.5	11159.5	271025.5	0.5	51205.0	39.0	1787.0	277644.5	291.5	1934.5	212408.5	11.0	961.5	238355.0	214.0	159447.5	262378.5	11.0	123247.5
Kiley_B_DrsuR_-O2_B	0.5	154347.5	184.0	6.5	1810.5	0.0	2879.5	6.0	36158.0	9930.5	12434.0	53602.0	651.5	22168.5	148.0	4447.5	252.0	7.5	186313.0	190.5	99583.0	360.0	219.0	0.0	2.0	27967.0	204763.5	9578.0	107966.5	256.0	1898.0	1117.5	2.0	7.0	5449.5	0.0	38.5	8.0	1648.0	4.5	107.5	9.5	4676.0	8.5	268165.0	3057.0	149.5	0.0	0.5	13.5	0.0	0.5	1075.5	8.5	88133.0	486.5	363.0	71957.0	0.0	2399.0	73362.5	5.5	48.0	18320.5	205.0	282102.5	129628.0	67172.5	235207.0	2.0	4.0	15.0	7.0	11599.0	6914.0	74.0	41.0	259.0	3511.0	1247.0	38284.0	239.0	69486.0	12115.5	300808.0	0.0	56662.5	49.0	2033.0	308220.5	274.0	1939.5	234394.5	7.5	970.5	262997.5	203.0	175635.0	290690.0	16.5	135997.0
Kiley_B_DrsuR_-O2_C	0.5	183430.5	221.5	4.5	1533.0	0.0	3539.0	8.0	41732.5	12077.5	14372.5	61493.5	770.0	25578.0	190.0	5682.0	302.0	12.5	219987.0	242.5	115293.0	401.0	273.5	0.0	1.0	32660.5	237104.0	11327.5	129070.0	309.5	1801.0	990.5	2.0	8.0	6756.5	0.0	27.0	16.5	2015.5	3.5	128.5	12.0	5135.5	9.5	315238.0	3374.5	176.5	0.0	0.0	10.0	0.0	0.5	1363.5	6.0	104790.5	520.5	397.0	85507.0	0.0	3013.5	84265.5	10.5	33.0	22134.0	214.5	329387.5	154529.0	80819.5	272845.5	1.0	5.0	17.0	4.0	13822.5	7735.5	79.5	34.0	324.0	4380.5	1568.5	44573.0	284.5	82359.5	14735.0	350876.0	0.5	66249.5	50.0	2196.0	359686.0	318.5	2387.0	276417.0	12.0	1195.0	306241.5	218.0	203652.0	340152.5	13.0	157530.5
Kiley_B_WT_+O2_Ctrl_A	0.0	142464.5	3230.0	0.0	648.0	0.0	1681.0	0.5	42081.5	7493.5	13983.0	55508.5	315.5	24606.5	255.0	2228.0	772.0	0.0	173751.5	1828.0	109273.5	1162.5	371.0	0.0	0.0	24792.0	207726.0	4000.5	90649.5	1564.5	911.0	833.5	0.0	0.0	2918.5	0.0	7.5	3.0	795.5	0.0	62.5	0.0	4536.0	0.0	228898.0	3149.0	103.0	0.0	0.0	1.0	0.0	0.0	524.5	1.0	71275.0	250.5	217.0	58937.5	0.0	1269.0	74200.0	0.5	9.5	13597.5	1723.0	270278.0	114623.0	62405.0	243403.0	0.0	0.5	5.0	0.0	5787.0	7300.0	22.0	31.0	1493.5	1919.5	676.0	45999.0	238.5	60455.5	9017.5	269712.0	0.0	56266.5	9.5	1775.5	266638.0	162.5	944.5	206701.0	1.0	412.5	259464.0	112.5	175242.0	252215.5	2.5	148453.5
